"","tip.labels","group"
"12339","kpas1242","Africa"
"12340","yott1234","Africa"
"12341","teme1252","Africa"
"12342","waka1275","Africa"
"12343","yend1241","Africa"
"12344","kuga1239","Africa"
"12345","kumb1238","Africa"
"12346","nucl1240","Africa"
"12347","pang1286","Africa"
"12348","rang1269","Africa"
"12349","diii1241","Africa"
"12350","dugu1248","Africa"
"12351","duup1238","Africa"
"12352","kolb1240","Africa"
"12353","nyon1241","Africa"
"12354","womn1235","Africa"
"12355","samb1305","Africa"
"12356","long1387","Africa"
"12357","peer1241","Africa"
"12358","doya1240","Africa"
"12359","gimm1241","Africa"
"12360","gimn1238","Africa"
"12361","koma1266","Africa"
"12362","nort3260","Africa"
"12363","momj1237","Africa"
"12364","vere1252","Africa"
"12365","abee1242","Africa"
"12366","abid1235","Africa"
"12367","adio1239","Africa"
"12368","atti1239","Africa"
"12369","abro1238","Africa"
"12370","akan1250","Africa"
"12371","wasa1244","Africa"
"12372","ahan1243","Africa"
"12373","jwir1241","Africa"
"12374","nzim1238","Africa"
"12375","anuf1239","Africa"
"12376","sehw1238","Africa"
"12377","anyi1244","Africa"
"12378","anyi1245","Africa"
"12379","baou1238","Africa"
"12380","abur1243","Africa"
"12381","beti1248","Africa"
"12382","krob1245","Africa"
"12383","awut1241","Africa"
"12384","cher1271","Africa"
"12385","guaa1238","Africa"
"12386","lart1238","Africa"
"12387","chum1261","Africa"
"12388","tchu1241","Africa"
"12389","krac1238","Africa"
"12390","kpla1238","Africa"
"12391","dwan1238","Africa"
"12392","nchu1238","Africa"
"12393","food1238","Africa"
"12394","giky1238","Africa"
"12395","giny1241","Africa"
"12396","nawu1242","Africa"
"12397","domp1238","Africa"
"12398","gonj1241","Africa"
"12399","nkam1239","Africa"
"12400","nkon1248","Africa"
"12401","ebri1238","Africa"
"12402","mbat1247","Africa"
"12403","alla1248","Africa"
"12404","avik1243","Africa"
"12405","adan1247","Africa"
"12406","gaaa1244","Africa"
"12407","adan1248","Africa"
"12408","agun1238","Africa"
"12409","ewee1241","Africa"
"12410","genn1243","Africa"
"12411","kpes1238","Africa"
"12412","waci1239","Africa"
"12413","ajab1235","Africa"
"12414","ayiz1245","Africa"
"12415","defi1235","Africa"
"12416","fonn1241","Africa"
"12417","kota1272","Africa"
"12418","east2390","Africa"
"12419","xwel1235","Africa"
"12420","tofi1235","Africa"
"12421","gbes1238","Africa"
"12422","saxw1241","Africa"
"12423","maxi1236","Africa"
"12424","wudu1238","Africa"
"12425","cigb1235","Africa"
"12426","gunn1250","Africa"
"12427","weme1239","Africa"
"12428","west2456","Africa"
"12429","adel1244","Africa"
"12430","anii1245","Africa"
"12431","logb1245","Africa"
"12432","lele1264","Africa"
"12433","siwu1238","Africa"
"12434","sekp1241","Africa"
"12435","sele1249","Africa"
"12436","akeb1238","Africa"
"12437","anim1239","Africa"
"12438","avat1244","Africa"
"12439","nyan1302","Africa"
"12440","tafi1243","Africa"
"12441","igoo1238","Africa"
"12442","ikpo1238","Africa"
"12443","tuwu1238","Africa"
"12444","apro1235","Africa"
"12445","mbre1244","Africa"
"12446","nort2770","Africa"
"12447","sout2782","Africa"
"12448","egaa1242","Africa"
"12449","bakw1243","Africa"
"12450","wane1242","Africa"
"12451","kodi1246","Africa"
"12452","gabo1234","Africa"
"12453","lako1244","Africa"
"12454","yoco1235","Africa"
"12455","neyo1238","Africa"
"12456","dalo1238","Africa"
"12457","godi1239","Africa"
"12458","guib1246","Africa"
"12459","gagn1235","Africa"
"12460","kouy1238","Africa"
"12461","barc1235","Africa"
"12462","cent2041","Africa"
"12463","gbol1235","Africa"
"12464","nort2810","Africa"
"12465","sout2826","Africa"
"12466","plap1239","Africa"
"12467","tepo1239","Africa"
"12468","pyek1235","Africa"
"12469","daho1238","Africa"
"12470","glar1241","Africa"
"12471","west2488","Africa"
"12472","glio1241","Africa"
"12473","sapo1251","Africa"
"12474","weso1238","Africa"
"12475","wewe1238","Africa"
"12476","east2414","Africa"
"12477","nyab1255","Africa"
"12478","weno1238","Africa"
"12479","dewo1238","Africa"
"12480","gbii1242","Africa"
"12481","nucl1418","Africa"
"12482","klao1243","Africa"
"12483","taju1238","Africa"
"12484","kuwa1247","Africa"
"12485","mobu1235","Africa"
"12486","tiag1235","Africa"
"12487","adam1253","Africa"
"12488","bagi1244","Africa"
"12489","nige1253","Africa"
"12490","cent2018","Africa"
"12491","borg1235","Africa"
"12492","maas1239","Africa"
"12493","west2454","Africa"
"12494","pula1262","Africa"
"12495","pula1263","Africa"
"12496","sere1260","Africa"
"12497","baga1275","Africa"
"12498","mbul1258","Africa"
"12499","nalu1240","Africa"
"12500","aram1260","Africa"
"12501","bayo1255","Africa"
"12502","band1340","Africa"
"12503","gusi1246","Africa"
"12504","jola1263","Africa"
"12505","ejam1238","Africa"
"12506","kera1248","Africa"
"12507","karo1294","Africa"
"12508","mlom1238","Africa"
"12509","kuwa1246","Africa"
"12510","jola1262","Africa"
"12511","mand1419","Africa"
"12512","pape1239","Africa"
"12513","mank1251","Africa"
"12514","bala1301","Africa"
"12515","bala1302","Africa"
"12516","bidy1244","Africa"
"12517","kamo1256","Africa"
"12518","bass1258","Africa"
"12519","bedi1235","Africa"
"12520","wame1240","Africa"
"12521","bain1259","Africa"
"12522","nort3247","Africa"
"12523","bain1261","Africa"
"12524","gube1234","Africa"
"12525","kasa1248","Africa"
"12526","kobi1241","Africa"
"12527","gamb1252","Africa"
"12528","nucl1347","Africa"
"12529","lebu1234","Africa"
"12530","bady1239","Africa"
"12531","biaf1240","Africa"
"12532","leha1242","Africa"
"12533","noon1242","Africa"
"12534","saaf1238","Africa"
"12535","ndut1239","Africa"
"12536","palo1243","Africa"
"12537","baga1270","Africa"
"12538","baga1272","Africa"
"12539","baga1273","Africa"
"12540","timn1235","Africa"
"12541","land1256","Africa"
"12542","bomk1234","Africa"
"12543","bull1247","Africa"
"12544","nort2765","Africa"
"12545","sout2778","Africa"
"12546","gola1255","Africa"
"12547","east2387","Africa"
"12548","west2450","Africa"
"12549","mans1259","Africa"
"12550","ampa1238","Africa"
"12551","buno1241","Africa"
"12552","pena1270","Africa"
"12553","momb1254","Africa"
"12554","tira1258","Africa"
"12555","jams1239","Africa"
"12556","toro1253","Africa"
"12557","tene1248","Africa"
"12558","tomo1243","Africa"
"12559","anat1248","Africa"
"12560","yand1257","Africa"
"12561","bond1248","Africa"
"12562","tebu1239","Africa"
"12563","dogu1235","Africa"
"12564","bank1259","Africa"
"12565","nang1261","Africa"
"12566","bent1238","Africa"
"12567","donn1239","Africa"
"12568","toro1252","Africa"
"12569","tomm1242","Africa"
"12570","cent2045","Africa"
"12571","bamb1262","Africa"
"12572","ganz1246","Africa"
"12573","hozo1236","Africa"
"12574","seze1235","Africa"
"12575","kuja1239","Africa"
"12576","akaa1242","Africa"
"12577","molo1257","Africa"
"12578","kelo1246","Africa"
"12579","gaam1241","Africa"
"12580","bilm1238","Africa"
"12581","mang1399","Africa"
"12582","cent2050","Africa"
"12583","kane1243","Africa"
"12584","tuma1248","Africa"
"12585","daza1242","Africa"
"12586","teda1241","Africa"
"12587","zagh1240","Africa"
"12588","ache1245","Africa"
"12589","toch1257","Africa"
"12590","dagi1241","Africa"
"12591","ngil1242","Africa"
"12592","ndin1245","Africa"
"12593","talo1250","Africa"
"12594","lumu1239","Africa"
"12595","ikkk1242","Africa"
"12596","nyan1313","Africa"
"12597","sooo1256","Africa"
"12598","laal1242","Africa"
"12599","bise1238","Africa"
"12600","okod1238","Africa"
"12601","orum1241","Africa"
"12602","izon1238","Africa"
"12603","iban1261","Africa"
"12604","kala1381","Africa"
"12605","kiri1254","Africa"
"12606","nkor1239","Africa"
"12607","sout2774","Africa"
"12608","defa1248","Africa"
"12609","bira1253","Africa"
"12610","hadz1240","Africa"
"12611","acol1236","Africa"
"12612","adho1243","Africa"
"12613","luok1236","Africa"
"12614","alur1250","Africa"
"12615","kuma1275","Africa"
"12616","lang1324","Africa"
"12617","anua1242","Africa"
"12618","shil1265","Africa"
"12619","bela1256","Africa"
"12620","thur1255","Africa"
"12621","luwo1239","Africa"
"12622","pari1256","Africa"
"12623","buru1301","Africa"
"12624","jumj1238","Africa"
"12625","maba1273","Africa"
"12626","nort2815","Africa"
"12627","sout2833","Africa"
"12628","nort2816","Africa"
"12629","sout2832","Africa"
"12630","sout2834","Africa"
"12631","nuer1246","Africa"
"12632","reel1238","Africa"
"12633","bari1284","Africa"
"12634","mand1425","Africa"
"12635","kakw1240","Africa"
"12636","dong1294","Africa"
"12637","lopi1242","Africa"
"12638","lang1322","Africa"
"12639","otuh1238","Africa"
"12640","loko1254","Africa"
"12641","samb1315","Africa"
"12642","ngas1238","Africa"
"12643","nyan1315","Africa"
"12644","topo1242","Africa"
"12645","turk1308","Africa"
"12646","teso1249","Africa"
"12647","bian1249","Africa"
"12648","bura1273","Africa"
"12649","dato1239","Africa"
"12650","isim1234","Africa"
"12651","omot1239","Africa"
"12652","keiy1238","Africa"
"12653","teri1244","Africa"
"12654","nand1266","Africa"
"12655","tuge1241","Africa"
"12656","kips1239","Africa"
"12657","kups1238","Africa"
"12658","saba1262","Africa"
"12659","okie1245","Africa"
"12660","mark1255","Africa"
"12661","poko1263","Africa"
"12662","shab1252","Africa"
"12663","anfi1235","Africa"
"12664","boro1277","Africa"
"12665","kafa1242","Africa"
"12666","shek1244","Africa"
"12667","bask1236","Africa"
"12668","male1284","Africa"
"12669","dawr1236","Africa"
"12670","gofa1235","Africa"
"12671","gamo1243","Africa"
"12672","dorz1235","Africa"
"12673","melo1242","Africa"
"12674","oyda1235","Africa"
"12675","wola1242","Africa"
"12676","char1269","Africa"
"12677","kach1284","Africa"
"12678","zays1235","Africa"
"12679","koor1239","Africa"
"12680","benc1235","Africa"
"12681","yems1235","Africa"
"12682","heib1243","Africa"
"12683","laro1243","Africa"
"12684","logo1262","Africa"
"12685","otor1240","Africa"
"12686","koal1240","Africa"
"12687","moro1285","Africa"
"12688","tira1254","Africa"
"12689","shwa1239","Africa"
"12690","kooo1244","Africa"
"12691","warn1244","Africa"
"12692","afit1238","Africa"
"12693","amas1236","Africa"
"12694","dizi1235","Africa"
"12695","nayi1243","Africa"
"12696","shek1245","Africa"
"12697","ajas1235","Africa"
"12698","gbay1288","Africa"
"12699","anii1246","Africa"
"12700","kxoe1243","Africa"
"12701","gana1274","Africa"
"12702","gwii1239","Africa"
"12703","naro1249","Africa"
"12704","kuaa1238","Africa"
"12705","tsoa1238","Africa"
"12706","shua1254","Africa"
"12707","tsix1234","Africa"
"12708","kora1292","Africa"
"12709","xiri1242","Africa"
"12710","nama1264","Africa"
"12711","huaa1248","Africa"
"12712","xooo1239","Africa"
"12713","nuuu1241","Africa"
"12714","cent2300","Africa"
"12715","juho1239","Africa"
"12716","kung1261","Africa"
"12717","vase1234","Africa"
"12718","hoaa1235","Africa"
"12719","arin1244","Africa"
"12720","avok1242","Africa"
"12721","logo1259","Africa"
"12722","keli1248","Africa"
"12723","omii1238","Africa"
"12724","lugb1240","Africa"
"12725","madi1260","Africa"
"12726","olub1238","Africa"
"12727","sout2828","Africa"
"12728","moru1253","Africa"
"12729","asoa1238","Africa"
"12730","mang1394","Africa"
"12731","lomb1254","Africa"
"12732","lend1245","Africa"
"12733","ndru1234","Africa"
"12734","ngit1239","Africa"
"12735","bend1260","Africa"
"12736","efee1239","Africa"
"12737","lese1243","Africa"
"12738","mvub1239","Africa"
"12739","mang1396","Africa"
"12740","mamv1243","Africa"
"12741","birr1240","Africa"
"12742","ndoo1242","Africa"
"12743","bagi1246","Africa"
"12744","keng1240","Africa"
"12745","bera1261","Africa"
"12746","naba1253","Africa"
"12747","jaya1242","Africa"
"12748","gula1269","Africa"
"12749","moro1281","Africa"
"12750","disa1239","Africa"
"12751","bedj1245","Africa"
"12752","gorr1238","Africa"
"12753","mang1398","Africa"
"12754","dagb1248","Africa"
"12755","mbay1241","Africa"
"12756","ngam1269","Africa"
"12757","gula1268","Africa"
"12758","sarr1246","Africa"
"12759","kaba1281","Africa"
"12760","laka1254","Africa"
"12761","ngam1268","Africa"
"12762","furu1242","Africa"
"12763","sara1319","Africa"
"12764","sara1321","Africa"
"12765","sara1322","Africa"
"12766","kulf1238","Africa"
"12767","fong1243","Africa"
"12768","kara1482","Africa"
"12769","gula1266","Africa"
"12770","luto1241","Africa"
"12771","vale1250","Africa"
"12772","yulu1243","Africa"
"12773","baka1274","Africa"
"12774","beli1257","Africa"
"12775","moda1242","Africa"
"12776","moro1284","Africa"
"12777","jurm1239","Africa"
"12778","nyam1279","Africa"
"12779","bong1285","Africa"
"12780","siny1243","Africa"
"12781","kara1484","Africa"
"12782","kend1253","Africa"
"12783","maba1277","Africa"
"12784","marf1238","Africa"
"12785","mass1262","Africa"
"12786","surb1238","Africa"
"12787","nucl1440","Africa"
"12788","kibe1241","Africa"
"12789","rung1258","Africa"
"12790","komo1258","Africa"
"12791","uduk1239","Africa"
"12792","opuu1239","Africa"
"12793","kwam1249","Africa"
"12794","assa1269","Africa"
"12795","tama1331","Africa"
"12796","miis1236","Africa"
"12797","mara1396","Africa"
"12798","sand1273","Africa"
"12799","dard1243","Africa"
"12800","dars1235","Africa"
"12801","darf1239","Africa"
"12802","njal1239","Africa"
"12803","logo1261","Africa"
"12804","shat1244","Africa"
"12805","lafo1243","Africa"
"12806","bert1248","Africa"
"12807","didi1258","Africa"
"12808","nari1240","Africa"
"12809","murl1244","Africa"
"12810","tenn1246","Africa"
"12811","kaci1244","Africa"
"12812","ngaa1241","Africa"
"12813","kweg1241","Africa"
"12814","meen1242","Africa"
"12815","murs1242","Africa"
"12816","suri1267","Africa"
"12817","maja1242","Africa"
"12818","amda1238","Africa"
"12819","furr1244","Africa"
"12820","nucl1339","Africa"
"12821","tese1238","Africa"
"12822","bamb1269","Africa"
"12823","dyul1238","Africa"
"12824","mark1256","Africa"
"12825","bolo1266","Africa"
"12826","east2426","Africa"
"12827","sank1253","Africa"
"12828","many1261","Africa"
"12829","kony1250","Africa"
"12830","koro1306","Africa"
"12831","koya1253","Africa"
"12832","maho1249","Africa"
"12833","woro1256","Africa"
"12834","woje1238","Africa"
"12835","jaha1245","Africa"
"12836","west2500","Africa"
"12837","xaas1235","Africa"
"12838","mand1436","Africa"
"12839","kago1248","Africa"
"12840","kita1249","Africa"
"12841","kaka1265","Africa"
"12842","mixi1241","Africa"
"12843","lele1266","Africa"
"12844","kura1250","Africa"
"12845","kono1268","Africa"
"12846","vaii1241","Africa"
"12847","jalk1242","Africa"
"12848","jeri1242","Africa"
"12849","ligb1244","Africa"
"12850","susu1250","Africa"
"12851","yalu1240","Africa"
"12852","band1352","Africa"
"12853","zial1235","Africa"
"12854","loko1255","Africa"
"12855","mend1266","Africa"
"12856","loma1260","Africa"
"12857","toma1245","Africa"
"12858","guin1254","Africa"
"12859","libe1247","Africa"
"12860","kono1267","Africa"
"12861","bank1258","Africa"
"12862","dzuu1241","Africa"
"12863","kpee1234","Africa"
"12864","duun1242","Africa"
"12865","seek1238","Africa"
"12866","jowu1238","Africa"
"12867","nort2819","Africa"
"12868","sout2840","Africa"
"12869","hain1253","Africa"
"12870","jena1242","Africa"
"12871","tiem1235","Africa"
"12872","tiey1235","Africa"
"12873","sini1242","Africa"
"12874","soni1259","Africa"
"12875","beng1286","Africa"
"12876","ngen1256","Africa"
"12877","gagu1242","Africa"
"12878","mwan1250","Africa"
"12879","wann1242","Africa"
"12880","dann1241","Africa"
"12881","gooa1234","Africa"
"12882","tour1242","Africa"
"12883","guro1248","Africa"
"12884","yaou1238","Africa"
"12885","mann1248","Africa"
"12886","biss1248","Africa"
"12887","boko1266","Africa"
"12888","busa1253","Africa"
"12889","boko1267","Africa"
"12890","kyen1242","Africa"
"12891","shan1282","Africa"
"12892","maty1235","Africa"
"12893","maya1281","Africa"
"12894","sout2844","Africa"
"12895","dend1243","Africa"
"12896","zarm1239","Africa"
"12897","humb1243","Africa"
"12898","koyr1242","Africa"
"12899","tond1249","Africa"
"12900","kora1291","Africa"
"12901","tada1238","Africa"
"12902","tasa1240","Africa"
"12903","tagd1238","Africa"
"12904","koyr1240","Africa"
"12905","siam1242","Africa"
"12906","bang1363","Africa"
"12907","acha1250","America"
"12908","piap1246","America"
"12909","ware1255","America"
"12910","yucu1253","America"
"12911","cabi1241","America"
"12912","bani1255","America"
"12913","curr1243","America"
"12914","tari1256","America"
"12915","resi1247","America"
"12916","bare1276","America"
"12917","araw1276","America"
"12918","para1316","America"
"12919","wayu1243","America"
"12920","ator1244","America"
"12921","mapi1252","America"
"12922","wapi1253","America"
"12923","guar1293","America"
